nj=5;
np=4;
vCapa=20;
Express={1};
Jobs={
< 1 30792 21611 1 6 429000 489000 "cus" "pkup" "y" 1 0 >
< 2 49256 1163 2 20 151000 211000 "cus" "pkup" "n" 2 0 >
< 3 31284 41613 3 9 275000 335000 "cus" "pkup" "n" 3 0 >
< 4 49040 6118 4 20 87000 147000 "cus" "pkup" "n" 4 0 >
< 5 43522 5032 5 11 519000 579000 "cus" "pkup" "n" 5 0 >
< 6 1927 28760 1 -6 458000 518000 "cus" "drop" "y" 6 0 >
< 7 40713 20398 2 -20 172000 232000 "cus" "drop" "n" 7 0 >
< 8 23997 42655 3 -9 282000 342000 "cus" "drop" "n" 8 0 >
< 9 4641 41602 4 -20 143000 203000 "cus" "drop" "n" 9 0 >
< 10 19457 28911 5 -11 552000 612000 "cus" "drop" "n" 10 0 >
< 11 25000 25000 11 0 0 1000000 "veh" "depot" "n" 11 0 >
< 12 25000 25000 11 0 0 1000000 "veh" "depot" "n" 12 0 >
< 13 32847 21945 1 6 429000 489000 "cus" "pkup" "y" 1 2081 >
< 14 31587 19506 1 6 429000 489000 "cus" "pkup" "y" 1 2250 >
< 15 -2035 34254 1 -6 458000 518000 "cus" "drop" "y" 1 6773 >
< 16 -7793 33974 1 -6 458000 518000 "cus" "drop" "y" 1 11030 >
};
