nj=10;
np=8;
vCapa=20;
Express={1 2};
Jobs={
< 1 45479 47350 1 9 200000 320000 "cus" "pkup" "y" 1 0 >
< 2 14637 2649 2 5 40000 160000 "cus" "pkup" "y" 2 0 >
< 3 31784 39682 3 16 448000 568000 "cus" "pkup" "n" 3 0 >
< 4 22594 49458 4 20 13000 133000 "cus" "pkup" "n" 4 0 >
< 5 1279 7844 5 10 559000 679000 "cus" "pkup" "n" 5 0 >
< 6 49591 5129 6 20 207000 327000 "cus" "pkup" "n" 6 0 >
< 7 14900 8658 7 6 114000 234000 "cus" "pkup" "n" 7 0 >
< 8 21227 46868 8 18 364000 484000 "cus" "pkup" "n" 8 0 >
< 9 401 2882 9 7 29000 149000 "cus" "pkup" "n" 9 0 >
< 10 992 42377 10 9 112000 232000 "cus" "pkup" "n" 10 0 >
< 11 5293 33895 1 -9 242000 362000 "cus" "drop" "y" 11 0 >
< 12 39612 41714 2 -5 86000 206000 "cus" "drop" "y" 12 0 >
< 13 37150 7767 3 -16 480000 600000 "cus" "drop" "n" 13 0 >
< 14 20410 42960 4 -20 19000 139000 "cus" "drop" "n" 14 0 >
< 15 39731 3207 5 -10 597000 717000 "cus" "drop" "n" 15 0 >
< 16 13064 46942 6 -20 262000 382000 "cus" "drop" "n" 16 0 >
< 17 11596 17549 7 -6 123000 243000 "cus" "drop" "n" 17 0 >
< 18 35094 10910 8 -18 402000 522000 "cus" "drop" "n" 18 0 >
< 19 15455 49859 9 -7 78000 198000 "cus" "drop" "n" 19 0 >
< 20 9693 8836 10 -9 146000 266000 "cus" "drop" "n" 20 0 >
< 21 25000 25000 21 0 0 1000000 "veh" "depot" "n" 21 0 >
< 22 25000 25000 21 0 0 1000000 "veh" "depot" "n" 22 0 >
< 23 41744 44686 1 9 200000 320000 "cus" "pkup" "y" 1 4587 >
< 24 41364 46677 1 9 200000 320000 "cus" "pkup" "y" 1 4169 >
< 25 2515 36513 1 -9 242000 362000 "cus" "drop" "y" 1 3817 >
< 26 12180 35351 1 -9 242000 362000 "cus" "drop" "y" 1 7039 >
< 27 19321 7410 2 5 40000 160000 "cus" "pkup" "y" 2 6678 >
< 28 15207 2050 2 5 40000 160000 "cus" "pkup" "y" 2 826 >
< 29 41636 44192 2 -5 86000 206000 "cus" "drop" "y" 2 3199 >
< 30 34117 48725 2 -5 86000 206000 "cus" "drop" "y" 2 8907 >
};
