nj=5;
np=4;
vCapa=20;
Express={1};
Jobs={
< 1 45479 47350 1 9 200000 320000 "cus" "pkup" "y" 1 0 >
< 2 14637 2649 2 5 40000 160000 "cus" "pkup" "n" 2 0 >
< 3 31784 39682 3 16 448000 568000 "cus" "pkup" "n" 3 0 >
< 4 22594 49458 4 20 13000 133000 "cus" "pkup" "n" 4 0 >
< 5 1279 7844 5 10 559000 679000 "cus" "pkup" "n" 5 0 >
< 6 5293 33895 1 -9 242000 362000 "cus" "drop" "y" 6 0 >
< 7 39612 41714 2 -5 86000 206000 "cus" "drop" "n" 7 0 >
< 8 37150 7767 3 -16 480000 600000 "cus" "drop" "n" 8 0 >
< 9 20410 42960 4 -20 19000 139000 "cus" "drop" "n" 9 0 >
< 10 39731 3207 5 -10 597000 717000 "cus" "drop" "n" 10 0 >
< 11 25000 25000 11 0 0 1000000 "veh" "depot" "n" 11 0 >
< 12 25000 25000 11 0 0 1000000 "veh" "depot" "n" 12 0 >
< 13 45540 50774 1 9 200000 320000 "cus" "pkup" "y" 1 3424 >
< 14 45673 51031 1 9 200000 320000 "cus" "pkup" "y" 1 3686 >
< 15 2713 26965 1 -9 242000 362000 "cus" "drop" "y" 1 7394 >
< 16 -2310 38226 1 -9 242000 362000 "cus" "drop" "y" 1 8750 >
};
