nj=60;
np=48;
vCapa=20;
Express={1 2 3 4 5 6 7 8 9 10 11 12};
Jobs={
< 1 48623 36616 1 5 566000 626000 "cus" "pkup" "y" 1 0 >
< 2 42178 41258 2 20 234000 294000 "cus" "pkup" "y" 2 0 >
< 3 26158 15942 3 20 133000 193000 "cus" "pkup" "y" 3 0 >
< 4 8420 9386 4 15 299000 359000 "cus" "pkup" "y" 4 0 >
< 5 4591 15037 5 12 404000 464000 "cus" "pkup" "y" 5 0 >
< 6 25291 33533 6 18 409000 469000 "cus" "pkup" "y" 6 0 >
< 7 10458 40743 7 7 439000 499000 "cus" "pkup" "y" 7 0 >
< 8 22664 15980 8 20 169000 229000 "cus" "pkup" "y" 8 0 >
< 9 49743 2268 9 9 399000 459000 "cus" "pkup" "y" 9 0 >
< 10 35322 28854 10 15 22000 82000 "cus" "pkup" "y" 10 0 >
< 11 36409 23709 11 11 172000 232000 "cus" "pkup" "y" 11 0 >
< 12 5353 48684 12 15 77000 137000 "cus" "pkup" "y" 12 0 >
< 13 35675 40944 13 18 445000 505000 "cus" "pkup" "n" 13 0 >
< 14 16447 48589 14 5 146000 206000 "cus" "pkup" "n" 14 0 >
< 15 4507 32193 15 16 164000 224000 "cus" "pkup" "n" 15 0 >
< 16 35331 22057 16 19 484000 544000 "cus" "pkup" "n" 16 0 >
< 17 24147 21486 17 19 36000 96000 "cus" "pkup" "n" 17 0 >
< 18 29567 7469 18 15 4000 64000 "cus" "pkup" "n" 18 0 >
< 19 11068 43073 19 10 493000 553000 "cus" "pkup" "n" 19 0 >
< 20 22752 32001 20 6 223000 283000 "cus" "pkup" "n" 20 0 >
< 21 19424 43380 21 5 430000 490000 "cus" "pkup" "n" 21 0 >
< 22 33023 36404 22 20 359000 419000 "cus" "pkup" "n" 22 0 >
< 23 7654 12649 23 20 525000 585000 "cus" "pkup" "n" 23 0 >
< 24 15522 44325 24 10 136000 196000 "cus" "pkup" "n" 24 0 >
