nj=5;
np=4;
vCapa=15;
Express={1};
Jobs={
< 1 34548 16947 1 9 527000 647000 "cus" "pkup" "y" 1 0 >
< 2 28402 46895 2 10 143000 263000 "cus" "pkup" "n" 2 0 >
< 3 16459 40222 3 14 144000 264000 "cus" "pkup" "n" 3 0 >
< 4 2980 41789 4 11 154000 274000 "cus" "pkup" "n" 4 0 >
< 5 27881 11250 5 12 203000 323000 "cus" "pkup" "n" 5 0 >
< 6 13850 26773 1 -9 549000 669000 "cus" "drop" "y" 6 0 >
< 7 34924 33086 2 -10 158000 278000 "cus" "drop" "n" 7 0 >
< 8 31720 11567 3 -14 176000 296000 "cus" "drop" "n" 8 0 >
< 9 28881 37179 4 -11 180000 300000 "cus" "drop" "n" 9 0 >
< 10 41328 33122 5 -12 228000 348000 "cus" "drop" "n" 10 0 >
< 11 25000 25000 11 0 0 1000000 "veh" "depot" "n" 11 0 >
< 12 25000 25000 11 0 0 1000000 "veh" "depot" "n" 12 0 >
< 13 33179 16106 1 9 527000 647000 "cus" "pkup" "y" 1 1606 >
< 14 33202 18257 1 9 527000 647000 "cus" "pkup" "y" 1 1878 >
< 15 7444 25459 1 -9 549000 669000 "cus" "drop" "y" 1 6539 >
< 16 6976 36184 1 -9 549000 669000 "cus" "drop" "y" 1 11654 >
};
