nj=25;
np=20;
vCapa=1000;
Express={1 2 3 4 5};
Jobs={
< 1 45479 47350 1 9 200000 320000 "cus" "pkup" "y" 1 0 >
< 2 14637 2649 2 5 40000 160000 "cus" "pkup" "y" 2 0 >
< 3 31784 39682 3 16 448000 568000 "cus" "pkup" "y" 3 0 >
< 4 22594 49458 4 20 13000 133000 "cus" "pkup" "y" 4 0 >
< 5 1279 7844 5 10 559000 679000 "cus" "pkup" "y" 5 0 >
< 6 49591 5129 6 20 207000 327000 "cus" "pkup" "n" 6 0 >
< 7 14900 8658 7 6 114000 234000 "cus" "pkup" "n" 7 0 >
< 8 21227 46868 8 18 364000 484000 "cus" "pkup" "n" 8 0 >
< 9 401 2882 9 7 29000 149000 "cus" "pkup" "n" 9 0 >
< 10 992 42377 10 9 112000 232000 "cus" "pkup" "n" 10 0 >
< 11 8671 23026 11 8 235000 355000 "cus" "pkup" "n" 11 0 >
< 12 32845 31582 12 18 409000 529000 "cus" "pkup" "n" 12 0 >
< 13 1221 19986 13 12 146000 266000 "cus" "pkup" "n" 13 0 >
< 14 30561 28302 14 12 434000 554000 "cus" "pkup" "n" 14 0 >
< 15 36089 46410 15 15 107000 227000 "cus" "pkup" "n" 15 0 >
< 16 38427 21803 16 7 367000 487000 "cus" "pkup" "n" 16 0 >
< 17 31439 5571 17 14 559000 679000 "cus" "pkup" "n" 17 0 >
< 18 47912 10565 18 14 402000 522000 "cus" "pkup" "n" 18 0 >
< 19 30745 9007 19 19 386000 506000 "cus" "pkup" "n" 19 0 >
< 20 45764 8559 20 7 480000 600000 "cus" "pkup" "n" 20 0 >
< 21 1486 35445 21 7 464000 584000 "cus" "pkup" "n" 21 0 >
< 22 4525 31446 22 6 138000 258000 "cus" "pkup" "n" 22 0 >
< 23 7550 44519 23 11 283000 403000 "cus" "pkup" "n" 23 0 >
< 24 2700 35550 24 7 326000 446000 "cus" "pkup" "n" 24 0 >
< 25 44995 10117 25 19 211000 331000 "cus" "pkup" "n" 25 0 >
< 26 5293 33895 1 -9 242000 362000 "cus" "drop" "y" 26 0 >
